b9ba00242df345ccb89798d15e1531a4,"Schiller, Rath and Rippin",59.3259271845,18.0475945893
4dada18fa03a4dbdba20aebba52965a1,"DuBuque, Sauer and Predovic",59.3560159172,18.0426749457
c74767e7a20540f9b20f5b22bd8915ec,"Dickens, Veum and Hudson",59.2756538317,18.1295650602
fa659f2852d9478f9d987d8cad910fbb,Bauch-Rice,59.3254390677,18.0668875438
6e4d10d1656143b5ac111ab433a07ba1,Thiel-Reynolds,59.3582015653,18.1050268248
9098168fbef3431caa24f7b26eba6138,Feil-O'Kon,59.3920979359,18.0429880636
1ce87e93ccbb4bb29edbcd65dcdf4ae8,Volkman LLC,59.37210074,18.0790667568
e7f1c768d0cc4a3db802af141f212f69,West PLC,59.3094138977,18.0940753735
9c287b51a953443f9c744134c886f923,Rosenbaum and Sons,59.3670337235,18.0013199339
83654e17bdc5417aaf7360f5d14db125,Larson-Bartoletti,59.3480465207,18.0423804979
09c5299b03384abcb7ad7836c745322b,Nitzsche PLC,59.3326682471,18.0657331434
6a81dc61f37e42f5b1cd5a160b10d884,Abernathy-Walker,59.3182777621,18.1600615445
0a8a5b797c384eafb289d9ec41c9c773,"Upton, Cronin and Ankunding",59.3089401082,18.0064384905
4a5167918ae0436cac7cdb29816234b3,Harber-Farrell,59.3511736159,18.0506496017
9441ac3b5bd24581b250105343acbbcf,McCullough-Schiller,59.3331951187,18.0647951171
863837dfb18649f79fa16c2d3707f89d,"Cruickshank, McLaughlin and Goldner",59.3331396114,18.0646865131
52658d0540dd4cc690737e1b854e871d,Beer Ltd,59.3244503845,18.1088617738
e706a10af76f4fa7b0991e72f472a127,Medhurst-Funk,59.3327836153,18.0686157456
76c31792c54044c18d70b5a8f8455853,"Lindgren, Langosh and Lebsack",59.3309148453,18.055037683
fe97bbba0bce406b9032c5d0e200899e,Oberbrunner Ltd,59.334751516,18.06693854
1e83021cc6ac42889cb0c89372494ee4,"Donnelly, Veum and Grant",59.3435067411,18.0813639986
a74597fa56964799a9c016dc036a9c28,Brown and Sons,59.3299338859,18.0727015592
3aa01a8cac374fc180c0dff5978af613,Roberts Group,59.3168821472,18.068464248
bf4c172c425a417680050ec813797628,Ortiz Group,59.3339660073,18.0639462087
16ba2067f44243458b7ca348f2484dde,Koss-Von,59.3341059215,18.0721019848
2ddd2a710d9048ee8e37d9325d0fec19,Hauck-Kertzmann,59.3309408316,18.0537970913
aad983b663864e0e88cb16f23f758fbc,"Cremin, Tillman and Kihn",59.3207466562,18.0034363246
5ad8adf83b0c4c06a2cf2e870e4ca285,Watsica-Hackett,59.3397913625,18.0428613103
c6152feb381443fea78758ea3d143336,Kessler Group,59.3063970882,18.0801038214
8c3f4cd6a152484e83ab3e92f502bc75,Schulist Group,59.3314698216,18.0647238825
d3d7bf71a8334bfd8c0aeac6dd5750c8,"Gibson, Howell and Hegmann",59.299400489,18.0639319003
f5200188ef314b298d7ae20e26ff939d,Casper-Cummerata,59.2778124767,18.1302928108
1fd257432dad489084dde8a38c14aeb4,Hagenes-Windler,59.3327027207,18.0650770786
1ce7781638684b129ae7c64be241cbd2,Bernhard-Moen,59.3319165645,18.0512874456
a11211026d424c5392d7c455aef248c6,Harvey-Schaefer,59.3313141588,18.0755842974
5f49257173f949a899e117bff30221f4,Schaefer Inc,59.3117702375,18.0535827354
afa20d7f67b34b668a08345aa121917d,"Stamm, Heaney and Lang",59.3309223919,18.075803486
085e6163fedb4c84a9bc1226123c953f,Block LLC,59.3261206821,18.0469186431
8d0bdaef48b24a9fbbbb6787fdb07604,Koepp-Stroman,59.3878070471,18.1033969044
ca3dbeb660fd4c6cae820798022490c6,Beer-Nikolaus,59.3314043455,18.0716886294
d91babfdb3574561a25e636d1687d459,Bins Ltd,59.3244952032,18.052987898
529b9a971bba444e95313787664a9365,Sporer-Gottlieb,59.3446312819,18.0555538291
6f58b440e4434fe0b6a75b9a637cde27,"Fisher, Rolfson and Stamm",59.2999262592,18.1251077368
e7bed818bf634dba808fbba2e388a8b7,Dooley LLC,59.3325337443,18.0649506998
a445965817a64d0e9dadc0e0785d5eb3,Kunze-Hermann,59.3211294977,18.0624042205
671347ddfa5441889d1ed01efbf2ba99,Ullrich Group,59.3447853559,18.0723757884
bd8adb86c4e440e7a0bc625dd3f70b23,"Cremin, Daniel and Zemlak",59.3927648791,18.0415991194
273f97583578492abf7bbaaf4e58189b,Maggio-O'Reilly,59.3217368101,18.0801894169
fba02d54f4b74f078b84755bff9983f5,"Cormier, Barton and Reynolds",59.3324709374,18.0563096513
4d7361e6abe44a3eaa826bf14792c3c1,Swift-Harber,59.3627383796,18.0327620837
76b0120ef84c41a4817c7d3487193c25,"Wehner, Beahan and D'Amore",59.3469836386,18.0475037416
90ea6440acab46b5afc28bb6b77a30c1,"Walter, Torp and Spencer",59.3275815325,18.0689945824
c5176701f38e4cd5a990f9ee9e7da3ed,Keeling-Walker,59.2925663605,18.0387909971
3aeaf883cdb4450cb7a5419ab0ae5b35,O'Conner PLC,59.3255381878,18.0580110377
51b6ff930c7649259eadd571f1cc27a9,Bruen Group,59.2881131747,18.1000564484
a16c069a8d0f4d89adb4c2482ea08e25,"Bosco, Schamberger and Bradtke",59.3270753363,18.104207838
6a183a0cf7824730bf812b9e63c69803,Wilderman-Rosenbaum,59.3213879721,18.1017781095
69d7e3e85cf2484fbad755826c6da2ff,Haley Ltd,59.3332561844,18.0657136537
02649a298427441b865381fa46a2007a,"Turcotte, O'Keefe and Metz",59.3195863486,18.0540202094
a79b0785ebc3415a85c3a080d9236d6a,Daniel PLC,59.3446223424,18.0841287597
cc794c3455b0473a9f50c333b997caa6,Nolan-Rice,59.3535102584,18.0803404526
97dd5b7cc6714e71a8d07366c455922d,"Mraz, Anderson and Kutch",59.2542527903,18.0556280567
6247e01b478346c68c0b2b651c4bea12,Rogahn-Rogahn,59.318929211,18.0515458091
d1e1d08840964abdb75bf98eb7d9b4d0,Champlin-Boyle,59.3345308859,18.0637037281
814b35686e334c44bba3df3460503a0b,Kuphal-Hane,59.2963647409,18.1172884808
77241311c57446efa58ad6c2e1958901,"Breitenberg, Leffler and Spencer",59.3293681028,18.0549593839
5e853dde6ac141a4850eb8d6d875a051,"Blick, O'Reilly and Hudson",59.376570097,18.0493774504
0f4142800e8c4d058bf4a6bc8eeb2e20,Runte Group,59.3469725507,18.0639425181
488cd65a2eef419cb15e11aec3142f50,"Dicki, Murazik and Hettinger",59.3100420908,17.9829058474
2f116fde06804a72a5c0375275e1cec0,Schimmel-Stiedemann,59.3161931547,18.1449208596
28aa602dad714493b83406a2d5fdf511,"Treutel, Rosenbaum and Howell",59.3069757079,18.0675873753
224abcdba06c4b09b89d18dbf400cbb0,Kris Ltd,59.3139807322,18.0826440604
2c148d0f375e4f47a57ad9e54798baeb,"Jacobi, McCullough and Walter",59.324620391,18.0350698109
81d0aa40c64f44a8b1d60ec4e5161a22,Halvorson and Sons,59.3224367184,18.0625928149
ad9f2d1f8fbb416984fc4e69b12d850b,Kilback-Cronin,59.3391051424,18.0473190083
cae2fc421b18461ab92b58ada2a5e911,Hermann and Sons,59.3342246879,18.0558536369
a3b4fe49a7e94269bb15eb2f332af8e5,"Kunde, Rowe and Farrell",59.3317832437,18.0638724332
ff37a9cd43024ad092cd1c9d5bf6e8e3,"Marks, Dibbert and Goodwin",59.3331718493,18.0457529419
40f9793070544724b8379eb620383f07,"Abbott, Satterfield and White",59.3395505915,18.0357904401
d33b78cd4dd34bcca1a0a327d2ded964,"Bailey, Bernhard and Mante",59.3602413694,18.0820704359
4db86c3ab74c443ba8036644b7f18eeb,Franecki Inc,59.3298611453,18.0510527881
5a33c613129a44558f8d586e713b50ac,Connelly PLC,59.3337190998,18.0649203417
737afb61a2bb4985a55273b18add1034,"Lockman, Stokes and Jerde",59.3262347277,18.0841068741
9ca7ac3fc990470daea3a80b6a0e96e3,"Stamm, Dooley and Huels",59.2986534847,18.0507744319
2fdd440824574dc2a780cbaa7c45bd52,Swaniawski PLC,59.3570079877,18.0396376686
e7161c7683754119b2cfffe781cc9970,Wiza-Kuphal,59.3368950901,18.0557228224
b926b59d636e40dda50f8bc0000d180e,"Nader, Welch and Bogisich",59.347225986,18.0371516527
f784be0b2d3b49e0882888aca18bf205,"Wiza, Herzog and Osinski",59.2952927224,18.0824820587
d32693b2b93d4ea286f7c8db4e54e8a3,Feil-Bernhard,59.3408482424,18.055339509
42aedd5248d749b6b5772edf25710158,Smitham Inc,59.3287676547,18.0689249743
f5dd3461aff8453fb2fbc9beaa36faf5,Steuber Group,59.2697120782,18.078914632
8c05f02965284f3ca6fcb6832d7be64b,"Hirthe, Raynor and Ferry",59.3469634025,18.0132840695
b2dacf52e552409b8f009c3af47289ad,Upton and Sons,59.3138923405,18.0899414096
66e6ea46d3f84c16b6caf82b337b4ac6,Douglas-Willms,59.3708825482,18.0124806952
8775d7ac90144260bff82a93a97798b8,"Purdy, Klocko and Konopelski",59.3350167962,18.0605001983
d54180f213e745de8b1c6e60db4e9f63,Orn PLC,59.3817426558,18.1122664891
fcbad309b2654a74962b742879265d73,Botsford-Ullrich,59.3607480992,18.0543858305
9c3cefb7d9de43d5b82d093fabe20753,Friesen Inc,59.3136272916,18.0948125525
83fa4c22090b466aacec7c0084105c68,Hammes Group,59.327394433,18.06730175
19fc70f4109d48f5b71599a6204b63cf,"Koch, Reichel and Collier",59.3436600874,18.1191981109
3f4f8e839d744a1aa73ff29939971704,Conn-Spencer,59.3724829319,18.078257209
b5efc457052c4aeb8f3810eb0fa31f1f,Okuneva-Schoen,59.326844382,18.0684586239
0651c5ae09dd4720ba48f283c7a1637d,"Fritsch, Kovacek and Langworth",59.3323589289,18.0619226476
b4753ac896a1460dacc4d3b95e05e906,Ruecker-Mitchell,59.3303364187,18.0691232464
829959cb200346eab1f8ec479acc99a0,"Sipes, Jakubowski and Murray",59.311413501,18.0453042393
1c0304cb513b43a892d5657963d97adf,Conroy and Sons,59.2633680491,18.1342006203
c1e006e3bf174be9ba1734b1e14cc86b,"Schneider, Reichel and Pagac",59.3310638355,18.0601280486
adcc32bf54894a489f462e6ab05cc5b4,Roob Group,59.3327452486,18.0649854252
c3eb95884b7b4e7f87b87557c3764ffc,Pfannerstill-Watsica,59.3209950965,18.0646733103
70968204f4da489ca69a53fd886984f7,Douglas-Stoltenberg,59.3696136204,18.0964112486
290095af9b784d5aa52debd47d2fd483,Borer-Luettgen,59.3174908374,18.0954388221
6c64a0cf025c4b4b8dbeb9adbd46aabd,Emard and Sons,59.3546550745,18.0826369765
847ef7b7400846b7a65acdfbf7ccc477,Hagenes-Powlowski,59.3016742922,18.1221770649
8d2eb292c7664d4681626dfcaa43df7d,Bogan-Hegmann,59.3519760233,18.0845332511
eec34f46fa31486ba2e75e30d0a9a154,Hills PLC,59.381838285,18.041732142
b241206eb00948879a5e738e9bce5840,Herman Inc,59.3469528391,18.0641445342
6eae2c9884234120ac443d41eb90c49a,Walker-Nicolas,59.2474535607,18.0457544539
b297dc1b681b47c6ba8bbc813d29e7f8,"Schuster, Steuber and Harvey",59.3186419096,17.9809467665
1d9fcd8362494d408c334a7386de65fb,Botsford Ltd,59.3470869269,18.0568628629
5a13247179134ca0993dade23892e5c1,Feeney LLC,59.269763437,18.0642679886
627a904a43654b658b47b7180e749190,Bernier Ltd,59.3437169513,18.0729412945
79d1fefad09442c9af0841bb3bad6ac7,Anderson-Balistreri,59.3659777647,18.0885106965
9bdefb7246424831be1753b4b5612d69,Wilkinson-Corwin,59.2720907248,17.9888829296
7266c52b9dcc474ea81efa4ebc64097e,Langosh-Kuvalis,59.3517552522,18.0308069939
7b5cf81281c440b681e16394f769749c,Marvin PLC,59.3448588575,18.0609447191
d6da1523942f4312bb39edffa6f2d75e,"Kuphal, Nikolaus and Kuphal",59.3332098133,18.063051903
2cee05d747b74932978ae323165ef3ca,Batz and Sons,59.3282151171,17.99812578
a4d795c26ec8450fa0aecb46a6f57566,"Reynolds, Cormier and Stracke",59.3245190489,18.0288941344
4843e8354def49b5980c61213e554d5c,Kris-Halvorson,59.3301927292,18.062897759
16f09869ba194248ad5fa37b9119ff3e,Murray-Fahey,59.3313090737,18.0854117432
eb252648305b4a50ad240aeb2e45dc77,Blanda and Sons,59.3248479574,18.0605446781
6724d2e088584e62af810e1e0072d506,Denesik Inc,59.258228042,18.096814882
7a5af6d8041545eeba0b5e3af8ff3430,Weber-Thompson,59.3345762727,18.0652761809
5902233da25f4166b69eb0d731badf8d,"Mills, Medhurst and Rutherford",59.3061188667,18.1129290357
e5939268e1f0497681b946d41df03cee,"Anderson, Parker and Hahn",59.3380323899,18.0819862564
4de0c5ef3fc24707b688353f6b391ce8,"Miller, West and Greenholt",59.2809436349,18.0958037689
18d94876bb24490883c6861a9da08a44,"Cruickshank, Botsford and Macejkovic",59.29332493,18.1121051699
2e7f1ae0cec14fb394fd353c90d9c83f,Maggio-Heller,59.3291943078,18.0674091748
3c3648d74ceb4592b831e51fa0ca54e2,Lubowitz-Abbott,59.3269738304,18.0640219225
ed06f9ebe6924af0abe2f020b744ba3a,McDermott LLC,59.3127736527,18.0752038797
21b1709a2fdb41909b92277d0b7bafbb,"Marks, Collier and Moen",59.3556633572,18.0437444801
b9b13aff58c4475e955d95d0ba98d7a3,Thiel and Sons,59.3095839413,18.0390095975
7c28820470d04e16bbff9471724b7a0f,Yost PLC,59.3302020126,18.0544226068
227e5e98307c4fdfb6b2bab98bad0c72,Schoen-Walker,59.3231936879,18.0550676932
66f68116d5d0419a941ee2948d053475,Wolf LLC,59.3340777908,18.0413657589
882fd32b55144309b03eb380c04278b6,Spencer and Sons,59.4519045213,18.039770118
1a8ca62259a64a53bd8e9777f85b9362,Oberbrunner Inc,59.4139937237,18.0497689083
311fab97d7d84a86b75a6150beaaf423,"Pagac, Ziemann and Kutch",59.3174405202,18.095670762
579e84381ed6401aa0532e72d1a68278,Skiles-Brown,59.323739495,18.0773588864
d07681d2b58c481c9288e912e5921291,Brekke-Hoppe,59.2957180382,18.085863906
8d3211e647aa40389f22fe43284af6ba,"Toy, O'Keefe and Murray",59.3303635912,18.0586889687
ec6ab2107a9445dc8ef2fefd5cae33d0,Kunde-Breitenberg,59.3849352966,18.0936414467
b256a4746b204ee59cae918be1cafb53,Connelly-Mitchell,59.3283101685,18.1250369693
a6833fa4a37e4300904c3d8fd18d980b,Kilback Group,59.3284838143,18.0682198346
69956f2cda7d4478815c63a3befa4f57,Donnelly-Feil,59.4025564845,18.1351790241
5a89a5c03ad84ed8832af3b760cf81f7,Cole LLC,59.3557697245,18.0881728365
097de1a351bf47a1a6a792a7ef2e7a1b,Medhurst-Schinner,59.3436081624,18.0313099967
04dc67b83c2e44bda1eb700d10f4b522,"Blanda, Gorczany and McDermott",59.3225015749,18.0577249024
22484dffa5d24b1aa14df5d709233290,"Baumbach, Zulauf and Luettgen",59.3354778022,18.0639570117
2a15ced7d02e4737973a963912c76de8,"Turner, Conroy and Gislason",59.3325720851,18.0644888563
4c2299f12f9b4a72a4441479cf96ec54,Lubowitz-Mayer,59.3424660087,18.0523788153
fefdd97240c741e99afda26469348023,Jaskolski-Murray,59.3682538349,18.0782481808
e506c02057f249a789928e2442295125,Gusikowski-Bosco,59.3931343648,18.0803003841
b8140181da894f549ddaf2ad6760f110,Lind-Green,59.3325849409,18.064895841
739f009c62834773aa9bfdf8cf79a8a4,"Champlin, Murphy and O'Conner",59.3345446368,18.0555430537
5a3bd502c248486fa3500870f717df11,Okuneva Inc,59.3345403828,18.0701737667
077f3b8d80364b7ab947101a8a0cbe39,"Weissnat, Kirlin and Kunde",59.3667586337,18.0550885602
684680d5a23f4785b358d5ae3abbccdd,"Kiehn, Fritsch and Quitzon",59.3403779187,18.106446049
0d8dda72af6f47d0ab4a136db8365203,"Rau, Schulist and Leannon",59.3305345469,18.0774901772
457b16d8b82945c980ad2c827112729a,Crona LLC,59.2608383572,18.1241228744
df719de8f7df4e1387c3286bfea995ee,"Windler, Renner and Mertz",59.3769450576,17.9660652114
1452448bc1084f4ab584070c777e2016,Parker-Bernhard,59.3331393685,18.0624333031
77ccbe47aee0407496dafcdf19bcfdfc,"Anderson, Reynolds and Jacobs",59.3397958128,18.0881519933
5c05844b52dc4d49bc3053c4c1e56435,Feest Inc,59.3326323173,18.0657297838
737d3161ca5b45ec9d77dbcb66f948ce,Leuschke-Bradtke,59.3075392684,18.0606781605
60d308a18d514f258f6ee494271f575b,"Watsica, Berge and Smitham",59.3478707524,17.9983032363
b17d82e29d5746b5957e59dcd2ef20c4,"Stokes, Schiller and Boyer",59.331496473,18.0723828739
2ac4d0eaa14949e282b480f427c6235a,Jewess Group,59.3460128055,18.0683239529
2fadc9c75e174a13bef95f0bd0a5ca0f,"Howell, Funk and Brakus",59.3393878753,18.070044319
ae5cd4efc70d406bb5e4e1b8447f0d2f,Kerluke-Murazik,59.3239452721,18.0543409523
b63db160e4b44478b485257da83e1be4,Collier-Champlin,59.2895670692,18.072208818
8bcd92f3dd2240a8ae56a40cf28860d7,Leannon Inc,59.3801947264,18.0925494763
9e78dea281584c0baafc9ce3f6538914,Schamberger-Kessler,59.3322447393,18.0674995473
3e725a05e83b48ce83abcad8c7811e2a,Blick Inc,59.3237704106,18.0407496357
a44a81b3fd1d4b64ab8f968294cc6f36,Beatty PLC,59.3008737605,18.0480138019
317718a8c0f74dd98a7bee40b3346674,"Stanton, Bogisich and Keebler",59.3366074897,18.068036462
7d0dc9422d34401d84f2e30111005c52,"Goldner, Bayer and Johnston",59.3111230946,18.0553080952
349f1e13db8b454592ab2d08d282678b,"Macejkovic, Robel and Wuckert",59.3382975008,18.0699070535
c465598206ca420989710e1a3c99a432,"O'Conner, Bahringer and Russel",59.3305695231,18.0695273241
